overall_qual,gr_liv_area,nb_ranking,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,full_bath,totrms_abvgrd,mas_vnr_area,fireplaces,bsmtfin_sf_1,open_porch_sf,wood_deck_sf,lot_area,saleprice
7,1573,2.5,544.0,2.0,1573.0,1573,2002,2002,2,6,110.0,0,788.0,72,0,9808,227000
7,2480,2.5,400.0,2.0,920.0,1240,1940,1950,2,13,0.0,2,246.0,0,0,8145,205000
8,1341,2.5,482.0,2.0,1341.0,1341,1999,2000,1,5,158.0,1,915.0,84,240,17227,246900
4,1361,1.05,185.0,1.0,173.0,825,1895,1950,1,6,0.0,0,0.0,123,0,5280,89000
4,1120,1.7,480.0,2.0,744.0,792,1948,1950,1,5,0.0,0,0.0,0,0,11792,64000
8,1226,1.95,484.0,2.0,1226.0,1226,1978,1978,1,4,0.0,1,652.0,60,133,3876,170000
9,2822,2.7,1020.0,3.0,1734.0,1734,2008,2009,3,12,424.0,1,0.0,170,52,13891,582933
6,1103,1.85,440.0,2.0,1103.0,1103,1925,1980,1,5,0.0,1,397.0,120,166,6000,110500
6,1179,1.7,622.0,2.0,1179.0,1179,1960,1960,1,5,198.0,0,0.0,0,0,8240,110000
5,698,1.7,0.0,0.0,698.0,698,1947,2008,1,4,0.0,0,0.0,200,0,9405,118000
7,2046,2.7,871.0,3.0,998.0,1006,2003,2004,2,8,292.0,1,866.0,62,320,10625,284000
6,1716,1.9,490.0,2.0,858.0,858,1962,1962,1,8,318.0,1,319.0,84,0,9247,171000
7,1812,2.0,478.0,2.0,835.0,871,2004,2004,2,8,0.0,0,0.0,91,146,10628,193000
5,1178,1.45,502.0,2.0,1090.0,1178,1976,2003,1,6,0.0,0,1090.0,44,0,11000,135000
7,1636,2.5,288.0,1.0,818.0,818,1919,1950,1,7,0.0,1,0.0,0,0,9399,167000
4,864,1.85,528.0,1.0,576.0,864,1950,1950,1,5,0.0,0,0.0,0,0,7200,105000
7,1588,2.5,472.0,2.0,1588.0,1588,1999,1999,2,6,183.0,0,1162.0,29,158,10264,214000
8,1914,2.7,746.0,3.0,1420.0,1426,2004,2004,2,9,112.0,1,994.0,127,168,13215,279000
6,1875,2.05,485.0,2.0,675.0,1109,1975,2000,3,8,248.0,1,548.0,28,48,10530,184500
3,1183,1.85,308.0,1.0,649.0,679,1948,2002,1,6,0.0,0,331.0,176,0,6000,120000
6,1730,2.0,528.0,2.0,816.0,833,1992,1992,2,6,0.0,0,52.0,91,0,7703,171500
7,1250,2.15,528.0,2.0,625.0,625,2006,2007,2,5,0.0,0,0.0,54,0,4251,164700
6,2559,2.0,506.0,2.0,868.0,1313,1989,1989,2,9,232.0,1,549.0,245,0,12128,209000
7,1548,2.1,388.0,2.0,1365.0,1548,2004,2004,2,7,18.0,1,1059.0,20,143,3072,225000
5,1184,1.7,0.0,0.0,658.0,658,1910,1996,1,8,0.0,0,0.0,151,0,8410,81000
8,1670,2.15,928.0,3.0,1670.0,1670,2006,2006,2,6,0.0,1,1562.0,240,0,15218,336820
7,2062,2.0,454.0,2.0,1157.0,1180,1988,1989,2,7,128.0,1,1065.0,55,60,14364,277000
5,894,1.9,312.0,1.0,894.0,894,1960,1960,1,5,0.0,0,0.0,0,0,8680,117600
6,1668,1.9,271.0,1.0,856.0,1112,1950,2005,1,6,0.0,0,120.0,0,0,9600,140000
9,1766,2.5,874.0,3.0,1751.0,1766,2008,2008,2,8,402.0,2,1153.0,36,216,11778,395039
6,1496,2.1,572.0,2.0,768.0,768,2007,2007,3,7,0.0,0,0.0,0,100,15810,181755
7,1400,2.0,612.0,2.0,1400.0,1400,2005,2006,2,6,118.0,0,0.0,55,144,11024,186800
5,2140,1.9,549.0,2.0,744.0,825,1965,1965,2,7,0.0,1,388.0,40,0,8970,177500
4,968,1.85,216.0,1.0,656.0,968,1927,2007,2,5,0.0,0,0.0,0,0,10800,64500
7,1488,2.15,506.0,2.0,1488.0,1488,2004,2005,2,6,0.0,1,1298.0,50,168,4835,260000
7,1266,2.1,388.0,2.0,1266.0,1266,2007,2007,2,6,16.0,1,0.0,16,100,3710,185485
5,875,1.35,180.0,1.0,715.0,875,1931,1993,1,5,0.0,0,209.0,0,48,6120,105000
6,1855,2.6,512.0,2.0,528.0,1094,1976,1994,2,7,360.0,1,0.0,100,113,9600,187000
7,1621,2.05,440.0,2.0,1208.0,1621,1984,1998,2,8,0.0,0,213.0,45,108,14145,202500
7,1614,2.7,878.0,3.0,1614.0,1614,2005,2006,2,7,210.0,0,1178.0,38,100,9926,245700
6,1266,2.0,283.0,1.0,630.0,630,1980,1980,1,5,0.0,2,0.0,0,340,8012,128000
8,2098,2.7,878.0,3.0,1030.0,1038,2005,2005,2,8,178.0,1,0.0,52,192,10240,275500
7,1983,2.1,490.0,2.0,978.0,1005,1999,1999,2,9,344.0,1,694.0,0,0,10762,225000
5,1183,1.9,288.0,1.0,528.0,1183,1959,1959,1,6,0.0,0,433.0,0,0,8000,138000
6,1092,1.0,264.0,1.0,525.0,525,1971,1971,1,6,381.0,0,0.0,0,0,1680,88000
9,2643,2.7,694.0,3.0,2153.0,2069,2006,2006,2,9,772.0,1,0.0,84,414,13693,380000
8,1660,2.15,660.0,3.0,1660.0,1660,2007,2007,2,7,292.0,1,0.0,120,133,10625,256000
5,900,1.9,576.0,2.0,900.0,900,1951,2000,1,5,0.0,0,234.0,32,222,7200,134800
6,1229,1.6,462.0,2.0,561.0,561,1980,1980,1,5,0.0,1,0.0,0,154,1612,121000
7,1761,2.15,578.0,2.0,874.0,874,2007,2007,3,7,0.0,0,0.0,105,144,10207,227875
8,1694,2.5,776.0,3.0,1694.0,1694,2008,2008,2,7,72.0,0,0.0,33,160,10475,245350
5,1248,1.85,0.0,0.0,624.0,624,1920,1950,2,8,0.0,0,0.0,130,0,5976,93500
5,835,1.7,366.0,1.0,458.0,835,1920,1950,1,5,0.0,0,108.0,0,0,10625,83000
6,1953,2.35,501.0,2.0,1580.0,1079,1992,1992,2,9,0.0,2,985.0,231,216,53107,240000
5,1173,1.85,240.0,1.0,592.0,933,1901,1950,2,7,0.0,0,0.0,25,0,5680,113000
6,1215,1.9,297.0,1.0,1215.0,1215,1958,1998,1,6,176.0,0,585.0,0,0,12400,155000
6,912,1.4,288.0,1.0,912.0,912,1961,1996,1,5,0.0,0,832.0,0,168,6768,142000
6,904,1.35,180.0,1.0,884.0,904,1926,2004,1,4,0.0,0,0.0,0,0,6000,119000
6,1750,1.45,423.0,1.0,983.0,983,1940,1985,2,7,0.0,0,660.0,0,245,12508,160000
6,1593,2.1,398.0,2.0,839.0,864,2004,2004,2,8,0.0,1,759.0,75,100,7415,193000
8,2202,3.4,517.0,2.0,1105.0,1105,1992,1993,2,9,309.0,1,335.0,65,0,11762,263000
7,1310,2.5,400.0,2.0,1310.0,1310,2005,2005,2,6,0.0,1,24.0,0,0,8767,164990
4,948,1.7,280.0,1.0,948.0,948,1954,1954,1,5,0.0,1,732.0,36,0,8190,119000
8,1448,2.15,692.0,2.0,1372.0,1448,2006,2007,2,6,238.0,1,24.0,140,0,7500,238500
7,1533,2.35,576.0,2.0,1533.0,1533,1975,1975,2,5,0.0,2,655.0,54,200,70761,280000
8,1565,2.15,476.0,2.0,1511.0,1565,2006,2007,2,5,36.0,0,60.0,120,0,3784,193800
5,1060,1.25,572.0,2.0,1040.0,1060,1976,1976,1,6,0.0,1,840.0,110,100,4224,129900
5,990,2.5,672.0,2.0,990.0,990,1994,1995,1,5,0.0,0,686.0,0,0,9245,145000
8,1787,2.5,748.0,3.0,1753.0,1787,2001,2002,2,7,178.0,1,0.0,150,198,14781,275000
3,1040,1.9,400.0,2.0,0.0,1040,1950,1950,2,6,0.0,0,0.0,0,0,8544,81400
5,1089,1.7,252.0,1.0,1089.0,1089,1954,1954,1,5,0.0,1,173.0,0,328,7440,125000
4,861,1.85,288.0,2.0,861.0,861,1920,1950,1,5,0.0,0,0.0,0,0,7404,80000
5,1296,1.45,260.0,1.0,1107.0,1296,1924,1999,2,5,203.0,1,133.0,0,0,4853,104000
7,1720,3.4,527.0,2.0,1720.0,1720,1996,1996,2,7,338.0,1,919.0,56,240,10593,260400
7,1479,2.05,484.0,2.0,725.0,725,1981,2003,2,6,306.0,1,321.0,72,167,12090,176000
5,1040,1.4,264.0,1.0,1040.0,1040,1966,1966,1,6,442.0,0,249.0,90,0,11677,123000
9,2172,3.4,687.0,3.0,1519.0,1533,2000,2000,2,8,295.0,1,0.0,153,162,11000,291000
6,972,1.9,240.0,1.0,972.0,972,1948,2002,1,5,0.0,1,680.0,0,0,8000,132000
6,1456,2.1,400.0,2.0,728.0,728,2005,2005,2,8,0.0,0,0.0,24,100,8029,176000
5,1728,1.9,576.0,2.0,1048.0,1728,1956,1956,2,7,70.0,1,625.0,99,0,13495,177625
5,1221,1.7,392.0,1.0,784.0,949,1924,1950,1,7,0.0,0,392.0,0,0,9738,104900
7,1749,2.5,515.0,2.0,842.0,856,1999,1999,2,7,0.0,0,500.0,85,140,9272,196000
9,1577,2.7,564.0,2.0,1577.0,1577,2005,2005,2,6,394.0,1,848.0,39,203,7841,280000
7,1474,2.1,400.0,2.0,384.0,804,1995,1996,2,7,22.0,1,0.0,72,120,8530,168500
6,1671,2.1,423.0,2.0,781.0,781,1995,1995,2,7,0.0,1,0.0,84,0,13041,170000
3,2034,1.45,1041.0,4.0,0.0,2034,1953,1953,1,9,0.0,0,0.0,266,483,43500,130000
7,2009,1.35,400.0,2.0,989.0,1245,1939,1950,2,7,0.0,1,300.0,20,0,6240,150000
5,1100,2.5,462.0,2.0,1100.0,1100,1996,1996,1,5,0.0,0,0.0,0,0,13015,145000
5,1728,1.45,560.0,2.0,1728.0,1728,1976,1976,2,8,0.0,0,1606.0,0,0,9297,188000
6,1600,2.1,460.0,2.0,916.0,916,1997,1997,2,7,0.0,1,0.0,38,100,8773,169000
5,1125,1.7,430.0,2.0,1125.0,1125,2006,2007,1,5,0.0,0,0.0,64,80,8536,155000
7,1391,2.15,530.0,2.0,1391.0,1391,2004,2004,2,5,0.0,0,16.0,158,156,4282,196000
7,1995,2.1,435.0,2.0,854.0,864,2002,2002,2,8,0.0,1,574.0,48,264,8740,219500
6,1456,2.1,390.0,2.0,728.0,728,2005,2006,2,8,0.0,1,0.0,24,0,10237,170440
6,1426,1.7,440.0,2.0,690.0,698,1977,1977,1,6,140.0,0,535.0,0,252,7950,159500
10,5095,1.7,1154.0,3.0,5095.0,5095,2008,2009,2,15,1224.0,2,4010.0,484,546,39290,183850
7,1682,2.05,530.0,2.0,1304.0,1682,1970,1970,2,7,288.0,1,0.0,0,98,10400,174000
7,1277,1.9,526.0,2.0,1277.0,1277,1970,1970,1,5,0.0,1,778.0,0,0,10628,167000
6,1456,1.35,440.0,2.0,855.0,855,1976,1976,2,7,0.0,1,566.0,0,87,2280,148500
5,2228,2.0,720.0,2.0,0.0,1114,1979,1979,2,8,0.0,0,0.0,0,73,7018,147983
6,1217,2.0,288.0,1.0,626.0,626,1980,1980,1,6,0.0,1,0.0,28,0,10762,120000
5,1090,1.7,450.0,2.0,1090.0,1090,2005,2006,1,5,0.0,0,980.0,49,0,7024,157000
5,1456,1.7,280.0,1.0,810.0,1002,1948,1950,1,7,0.0,1,0.0,0,0,7585,91500
5,796,1.7,0.0,0.0,796.0,796,1910,1950,1,4,0.0,0,0.0,0,328,8777,85000
5,1214,1.7,461.0,2.0,1214.0,1214,1965,1965,1,6,0.0,0,698.0,0,0,9170,140000
5,955,1.4,386.0,1.0,955.0,955,1966,1966,1,6,0.0,0,763.0,0,0,7742,127000
6,1728,2.15,673.0,2.0,864.0,864,2003,2003,2,7,0.0,0,503.0,56,216,8791,207500
6,3672,1.7,836.0,2.0,1836.0,1836,1935,1990,3,7,0.0,2,425.0,80,684,19800,415000
6,1561,2.5,463.0,2.0,1561.0,1561,1960,1960,2,6,132.0,1,65.0,148,0,13339,193000
6,1481,2.1,343.0,2.0,702.0,702,1994,1995,2,6,0.0,1,0.0,36,0,8125,174000
7,1527,1.9,410.0,2.0,699.0,801,1948,1999,1,6,0.0,1,699.0,0,0,11419,152500
7,1640,2.5,595.0,2.0,798.0,798,2003,2003,2,6,0.0,0,0.0,45,0,7226,183000
5,1480,1.7,253.0,1.0,1080.0,1080,1951,1994,1,7,0.0,1,1080.0,0,0,11100,136500
7,1792,2.5,564.0,2.0,963.0,963,2001,2001,2,7,172.0,1,361.0,96,0,12435,231500
5,1148,1.7,308.0,1.0,980.0,1148,1952,1952,1,6,0.0,0,210.0,0,0,6420,123500
5,1393,1.7,300.0,1.0,816.0,872,1955,1955,1,8,0.0,0,0.0,0,121,16466,135500
6,1044,1.7,528.0,2.0,960.0,1044,1976,1976,1,7,0.0,1,504.0,0,228,6285,133500
5,1144,1.9,336.0,1.0,1144.0,1144,1963,1963,1,6,0.0,0,25.0,88,0,9204,124000
8,1924,3.4,592.0,2.0,1086.0,1086,1998,1998,2,7,530.0,1,956.0,75,208,12011,280000
9,2599,3.4,779.0,3.0,1393.0,1422,1999,1999,2,10,165.0,1,0.0,30,668,14774,333168
8,2283,2.1,632.0,3.0,1008.0,1008,2003,2003,2,9,188.0,1,850.0,46,120,11792,270000
6,1133,1.9,900.0,2.0,795.0,765,1950,1950,1,5,0.0,0,621.0,0,0,8064,128500
6,1398,2.0,542.0,2.0,1398.0,1398,1990,1991,2,5,0.0,0,904.0,46,0,7175,172000
5,810,1.4,576.0,2.0,782.0,810,1971,1972,1,4,153.0,0,535.0,0,0,10820,130000
6,1306,2.7,624.0,2.0,1306.0,1306,2005,2005,2,5,135.0,1,900.0,63,170,5381,196000
5,803,1.05,360.0,2.0,720.0,803,1941,1950,1,5,0.0,0,116.0,0,0,5000,87000
5,1435,1.35,308.0,1.0,910.0,910,1950,1950,1,6,0.0,0,910.0,33,0,8674,128250
6,2073,2.05,500.0,2.0,1542.0,2073,1978,1988,2,7,119.0,2,790.0,0,349,13175,210000
6,1991,2.5,432.0,2.0,854.0,1096,1932,1950,1,7,480.0,1,297.0,0,0,11275,220000
4,1067,1.4,436.0,2.0,1067.0,1067,1950,1995,2,4,0.0,0,442.0,0,290,9600,128000
5,1174,1.85,576.0,2.0,680.0,680,1900,2006,1,6,0.0,1,130.0,26,116,9000,135000
4,1689,1.45,432.0,2.0,1680.0,1689,1991,1991,2,6,0.0,1,1383.0,120,428,9990,228500
6,1132,1.35,240.0,1.0,608.0,608,1939,1950,1,5,0.0,0,452.0,0,0,6000,134000
6,1024,1.9,313.0,1.0,1008.0,1024,1956,1956,1,5,244.0,2,773.0,0,0,10533,157500
8,2232,3.4,623.0,2.0,1173.0,1215,1993,1994,2,8,372.0,1,624.0,165,173,11692,263550
6,1440,2.05,467.0,2.0,1440.0,1440,1981,1981,2,7,310.0,1,678.0,0,0,12546,182900
6,1680,2.5,540.0,2.0,880.0,1680,1988,2007,2,5,260.0,1,808.0,44,292,21695,222000
5,1092,1.45,0.0,0.0,1092.0,1092,2007,2008,1,5,0.0,0,0.0,52,0,9278,146000
5,1559,1.85,812.0,2.0,1559.0,1559,1948,1973,1,5,0.0,0,338.0,116,0,8100,153500
9,1980,2.7,770.0,3.0,1980.0,1980,2004,2005,2,8,66.0,1,1447.0,45,194,16737,315000
8,2630,3.4,696.0,3.0,1470.0,1470,1998,1998,2,8,473.0,1,986.0,66,0,9200,315000
8,1861,2.15,851.0,3.0,1341.0,1341,2007,2007,3,7,156.0,1,0.0,60,144,9801,257000
4,1200,1.45,850.0,3.0,1200.0,1200,1964,1964,1,6,98.0,0,865.0,119,0,14137,173000
5,2320,2.1,672.0,2.0,0.0,1547,1948,1950,2,7,0.0,1,0.0,144,120,14762,169000
8,2200,2.7,685.0,3.0,2200.0,2200,2003,2004,2,8,470.0,1,1557.0,55,208,15262,382500
8,1795,2.5,534.0,2.0,1777.0,1795,2002,2002,2,7,281.0,1,0.0,159,171,9742,230000
5,1297,1.9,498.0,2.0,1297.0,1297,1954,1990,1,5,650.0,1,1213.0,0,0,8532,153000
5,1319,1.9,270.0,1.0,608.0,1319,1953,1953,1,5,0.0,0,428.0,0,66,10634,123000
7,1463,2.5,539.0,2.0,1463.0,1463,1998,1998,2,5,0.0,0,950.0,81,0,14753,207000
7,3493,1.85,870.0,3.0,1470.0,1675,1880,2002,3,10,0.0,1,0.0,0,302,18386,295000
5,1094,2.0,576.0,2.0,1094.0,1094,2003,2004,1,6,126.0,0,729.0,0,0,12450,149000
6,1960,2.1,440.0,2.0,860.0,860,2002,2002,2,8,0.0,2,625.0,48,288,7851,216500
5,808,1.35,308.0,1.0,808.0,808,1958,2000,1,5,0.0,0,150.0,0,143,5175,112000
5,943,1.4,528.0,2.0,943.0,943,1967,1967,1,5,323.0,0,114.0,0,132,8398,134500
7,1246,2.1,428.0,2.0,1146.0,1246,2007,2008,2,5,20.0,1,0.0,24,100,3710,187687
4,1128,1.05,528.0,2.0,698.0,698,1920,1950,1,6,0.0,0,0.0,0,30,7500,68400
6,951,1.9,480.0,2.0,951.0,951,1958,2007,1,6,0.0,0,745.0,0,0,8010,143500
7,1644,2.0,569.0,2.0,1518.0,1644,1989,1989,2,5,145.0,1,1518.0,0,80,12800,275000
7,1959,1.45,766.0,3.0,1907.0,1959,1988,1989,3,9,70.0,0,0.0,0,0,11070,171000
6,2054,2.1,390.0,2.0,992.0,1022,2000,2000,2,7,40.0,1,695.0,48,24,12224,244000
5,874,1.45,352.0,1.0,864.0,874,1971,2004,1,5,0.0,0,469.0,0,0,6953,130000
8,1685,2.15,658.0,3.0,1685.0,1685,2006,2006,2,5,298.0,1,0.0,63,112,11824,253000
4,693,1.85,0.0,0.0,693.0,693,1941,1950,1,4,0.0,0,0.0,20,0,4118,52500
8,1034,1.6,598.0,2.0,982.0,1034,1989,1989,1,4,0.0,1,747.0,36,141,3907,185000
6,1490,2.1,392.0,2.0,745.0,745,2005,2006,2,7,0.0,1,0.0,20,36,8918,167800
8,1713,2.7,856.0,3.0,1713.0,1713,2004,2005,2,7,262.0,1,1088.0,26,0,9591,274900
7,1472,2.05,588.0,2.0,1372.0,1472,1980,1980,2,6,225.0,2,1036.0,48,233,14115,187500
7,1971,2.15,689.0,2.0,1113.0,1113,2005,2005,2,8,0.0,1,341.0,48,0,9675,253000
4,988,1.25,297.0,1.0,526.0,526,1973,2006,1,5,0.0,0,501.0,101,120,1974,105000
6,1576,1.9,368.0,2.0,1208.0,1576,1961,1961,1,7,90.0,1,568.0,0,85,11475,174500
7,2049,2.5,467.0,2.0,1065.0,1065,1996,1997,2,9,0.0,1,0.0,48,120,21533,210900
4,1531,1.7,209.0,1.0,756.0,1169,1947,1979,1,8,0.0,1,192.0,0,0,9350,127000
7,1358,2.7,484.0,2.0,1358.0,1358,2004,2004,2,6,146.0,1,720.0,30,192,8198,207000
7,2050,2.05,529.0,2.0,832.0,1154,1978,1978,2,8,256.0,1,0.0,192,192,13250,154000
9,2338,3.6,1110.0,3.0,2660.0,2338,2006,2007,2,8,710.0,2,1101.0,135,0,51974,591587
5,2640,1.85,1008.0,3.0,2171.0,1392,1925,1975,2,10,0.0,1,1018.0,48,631,22136,180000
5,1584,1.9,792.0,3.0,1584.0,1584,1967,1967,2,8,0.0,0,0.0,152,0,8944,124000
6,2237,2.85,440.0,2.0,712.0,1375,1980,2006,2,7,0.0,1,462.0,24,305,9839,204000
7,1477,1.45,216.0,1.0,861.0,877,1928,1950,2,6,0.0,1,0.0,50,0,6292,145000
5,1510,1.9,517.0,2.0,1510.0,1510,1967,1967,2,6,268.0,0,1010.0,40,0,9680,178900
8,2392,3.4,870.0,3.0,1396.0,1407,1997,1998,2,7,423.0,1,1074.0,70,0,9452,348000
6,1716,1.35,672.0,2.0,810.0,1170,1915,2004,2,8,0.0,0,0.0,195,0,9144,162500
5,868,1.4,576.0,2.0,768.0,868,1971,1990,1,6,0.0,0,748.0,0,138,8425,119900
7,1632,2.1,462.0,2.0,935.0,955,1998,1998,2,8,0.0,1,0.0,28,0,9084,176500
5,1077,1.35,205.0,1.0,991.0,1077,1939,1950,1,5,0.0,2,851.0,4,0,7420,118000
5,773,1.9,240.0,1.0,773.0,773,1953,1953,1,4,0.0,0,570.0,0,0,7677,110000
7,1839,3.4,486.0,2.0,1195.0,1195,1998,1998,2,7,30.0,0,0.0,81,0,16770,221000
8,2450,3.4,1069.0,3.0,1284.0,1310,1998,1998,2,7,731.0,1,781.0,126,0,16545,340000
7,2019,1.35,532.0,2.0,728.0,1136,1910,1993,1,8,0.0,0,0.0,135,509,11414,167500
8,1636,2.15,865.0,3.0,1623.0,1636,2006,2006,2,8,208.0,1,63.0,60,0,13501,255000
7,1374,2.1,400.0,2.0,384.0,744,2004,2005,2,6,0.0,1,0.0,0,100,9434,170000
5,1072,1.7,525.0,2.0,547.0,1072,2005,2005,1,5,80.0,0,547.0,28,0,3675,145000
4,630,1.25,0.0,0.0,630.0,630,1972,1972,1,3,0.0,0,495.0,0,88,1890,81000
6,1414,1.9,601.0,2.0,1184.0,1414,1958,2002,1,6,0.0,1,528.0,51,0,11029,176500
8,1694,2.15,636.0,2.0,1686.0,1694,2004,2005,2,7,186.0,1,1369.0,57,255,10084,307000
7,1690,2.5,517.0,2.0,845.0,845,2001,2001,2,7,0.0,0,0.0,103,0,9543,190550
7,2353,2.05,484.0,2.0,845.0,1153,1980,1980,2,10,278.0,1,692.0,195,288,13005,260000
7,1055,1.35,319.0,1.0,1055.0,1055,1976,1976,2,4,0.0,0,120.0,29,0,2280,137500
6,1055,1.4,542.0,2.0,1044.0,1055,1973,2006,1,5,0.0,1,968.0,0,455,12712,147000
5,1144,1.4,264.0,1.0,864.0,1144,1961,1983,1,6,0.0,1,594.0,0,165,10000,131400
8,2332,2.7,756.0,3.0,1148.0,1170,2004,2004,2,9,126.0,1,856.0,142,224,10574,316000
6,1824,1.45,0.0,0.0,912.0,912,1971,1971,2,8,0.0,0,0.0,0,128,9400,139000
5,1442,2.85,400.0,2.0,352.0,712,2006,2007,2,6,0.0,0,0.0,0,100,9802,172500
5,1784,2.5,180.0,1.0,747.0,892,1914,1950,1,9,0.0,0,0.0,40,203,13132,138887
6,2108,1.7,540.0,2.0,1127.0,1236,1935,1986,2,7,0.0,2,626.0,0,0,13728,235000
5,894,1.9,308.0,1.0,894.0,894,1962,1962,1,5,0.0,0,0.0,0,0,6600,109500
4,1430,1.05,370.0,2.0,596.0,834,1924,1950,2,7,0.0,0,0.0,0,218,10320,107000
7,1776,2.5,474.0,2.0,936.0,936,2002,2002,2,7,144.0,1,0.0,96,144,14006,192500
6,1602,2.05,529.0,2.0,1602.0,1602,1977,2000,2,8,126.0,1,1246.0,0,240,16635,215000
6,1650,1.85,468.0,2.0,926.0,991,1910,1990,2,6,0.0,0,259.0,103,128,8398,144100
6,864,1.9,300.0,1.0,864.0,864,1959,1959,1,5,0.0,0,612.0,0,0,9100,127500
7,2200,2.0,453.0,2.0,812.0,1101,1993,1994,2,9,0.0,1,355.0,98,168,14171,225000
8,1710,2.7,866.0,3.0,1710.0,1710,2007,2008,2,6,436.0,1,1400.0,102,0,13891,372402
5,912,1.4,352.0,1.0,912.0,912,1962,1962,1,4,0.0,0,737.0,0,140,12968,144000
6,1501,2.15,440.0,2.0,744.0,757,1999,1999,2,6,342.0,1,565.0,0,0,2280,176500
6,1310,1.85,398.0,1.0,617.0,865,1924,1950,2,6,0.0,0,617.0,0,0,7000,112000
6,987,1.0,264.0,1.0,483.0,483,1973,1973,1,5,158.0,0,330.0,0,0,1680,100000
4,1092,1.25,286.0,1.0,546.0,546,1970,1970,1,6,0.0,0,273.0,0,238,2217,88000
5,1680,2.05,528.0,2.0,1680.0,1680,1976,1976,2,8,164.0,0,0.0,0,0,11500,136905
4,874,1.9,576.0,2.0,864.0,874,1971,1971,1,5,0.0,0,20.0,0,63,7200,97500
3,729,1.05,0.0,0.0,0.0,729,1945,1950,1,5,0.0,0,0.0,0,0,12366,51689
6,1252,1.9,528.0,2.0,1252.0,1252,1959,1959,1,7,243.0,0,0.0,39,0,10721,142000
8,1828,2.7,876.0,3.0,1298.0,1298,2006,2007,2,7,0.0,0,0.0,40,0,10732,250000
6,2495,2.05,660.0,2.0,1280.0,1280,1993,1993,2,9,0.0,1,1137.0,32,224,10791,243500
6,1306,2.7,624.0,2.0,1306.0,1306,2005,2005,2,5,135.0,1,881.0,63,170,5122,184500
7,1478,1.45,506.0,2.0,1454.0,1478,1991,1992,2,6,0.0,1,1239.0,22,114,9928,210000
5,912,1.4,300.0,1.0,912.0,912,1963,1995,1,6,0.0,0,624.0,0,0,7791,129000
2,540,1.05,200.0,1.0,480.0,540,1941,1950,1,4,0.0,0,480.0,0,0,8154,82000
6,1604,2.1,470.0,2.0,926.0,926,1997,1998,2,7,0.0,1,0.0,36,0,10839,181000
5,1536,2.5,400.0,2.0,768.0,768,2005,2005,2,6,0.0,0,0.0,40,0,9045,167000
6,1671,2.1,472.0,2.0,959.0,959,2000,2000,2,7,0.0,1,786.0,38,0,10852,173000
7,1611,2.5,572.0,2.0,784.0,784,2005,2005,2,6,0.0,0,0.0,36,144,8400,195800
6,1844,2.5,540.0,2.0,1844.0,1844,1969,1969,2,7,312.0,1,1110.0,73,0,16381,223000
7,1367,2.7,484.0,2.0,1367.0,1367,2005,2005,2,6,144.0,1,20.0,33,0,12304,192000
7,1725,2.05,550.0,2.0,539.0,1040,1979,1979,2,6,96.0,1,315.0,88,0,11584,197000
8,2389,2.7,672.0,3.0,1054.0,1054,2006,2006,2,10,0.0,1,0.0,64,176,10672,298236
7,1718,2.5,264.0,2.0,851.0,867,1927,1992,2,8,0.0,1,0.0,0,291,7230,238000
5,1556,1.9,0.0,0.0,1556.0,1556,1960,1960,2,8,0.0,0,0.0,0,0,8512,119000
7,2156,2.05,508.0,2.0,1568.0,2156,1968,2003,2,9,0.0,1,297.0,80,0,20781,262500
9,1978,2.85,920.0,3.0,1978.0,1978,2007,2007,2,7,290.0,1,1640.0,52,308,12633,425000
4,1178,1.05,384.0,1.0,859.0,859,1900,1950,1,7,0.0,0,0.0,0,68,8712,102776
5,1078,1.9,500.0,2.0,1078.0,1078,1971,2008,1,6,0.0,1,734.0,0,0,12537,149900
6,1285,1.45,473.0,2.0,1243.0,1285,1977,1977,2,6,0.0,1,679.0,26,375,9620,190000
8,1191,1.6,531.0,2.0,1191.0,1191,1989,1989,2,5,0.0,1,76.0,81,112,3907,162500
6,1494,2.5,576.0,2.0,1479.0,1494,1997,1997,2,6,0.0,0,1200.0,27,168,9236,217000
4,1180,2.5,252.0,1.0,700.0,1180,1922,1950,1,5,0.0,1,0.0,0,0,11600,137500
8,1795,2.15,782.0,3.0,900.0,909,2006,2006,2,8,121.0,1,682.0,45,168,10603,270000
5,894,1.4,440.0,2.0,864.0,894,1974,1974,1,5,0.0,1,762.0,0,241,13350,142500
6,1042,1.9,440.0,2.0,1042.0,1042,1965,1965,2,5,98.0,0,494.0,0,192,9200,161000
4,1092,1.25,0.0,0.0,546.0,546,1970,1970,1,5,189.0,0,384.0,64,0,1495,93900
7,2287,2.35,667.0,2.0,1304.0,1304,1953,1953,2,7,0.0,1,603.0,21,0,15593,225000
9,2668,2.7,726.0,3.0,1572.0,1572,2003,2004,2,10,664.0,2,1016.0,0,400,13688,412500
4,1414,1.7,0.0,0.0,864.0,964,1922,1950,1,8,0.0,1,0.0,0,0,8248,83000
6,1232,1.35,217.0,1.0,600.0,608,1939,1950,1,6,0.0,2,276.0,0,0,6000,128000
6,1609,2.0,525.0,2.0,754.0,754,1995,1995,2,6,38.0,0,362.0,70,0,8453,182000
8,1932,2.7,774.0,3.0,1932.0,1932,2008,2008,2,7,426.0,1,1336.0,66,0,12444,394617
